1,1545892757425,8.53,2.71,1.23
1,1545892757425,8.39,2.73,1.15
1,1545892757426,8.18,2.67,1.07
1,1545892757426,8.22,2.67,1.01
1,1545892757426,8.3,2.71,0.95
1,1545892757426,8.33,2.79,0.85
1,1545892757426,8.28,2.94,0.78
1,1545892757492,8.24,3.0,0.7
1,1545892757492,8.24,3.0,0.6
1,1545892757492,8.35,3.02,0.44
1,1545892757493,8.51,3.02,0.17
1,1545892757493,8.59,3.06,0.05
1,1545892757504,8.59,3.12,-0.11
1,1545892757505,8.59,3.14,-0.17
1,1545892757505,8.63,3.2,-0.39
1,1545892757567,8.69,3.26,-0.56
1,1545892757568,8.8,3.32,-0.64
1,1545892757572,8.86,3.35,-0.72
1,1545892757572,8.8,3.37,-0.87
1,1545892757572,8.84,3.37,-0.89
1,1545892757572,8.9,3.37,-0.87
1,1545892757573,9.02,3.37,-0.93
1,1545892757644,9.39,3.35,-0.89
1,1545892757644,9.7,3.35,-0.91
1,1545892757645,10.13,3.35,-0.95
1,1545892757645,10.48,3.43,-0.93
1,1545892757645,11.15,3.61,-0.82
1,1545892757645,11.26,3.63,-0.72
1,1545892757645,11.28,3.65,-0.58
1,1545892757646,11.25,3.8,-0.41
1,1545892757719,11.01,4.14,0.09
1,1545892757719,10.87,4.12,0.27
1,1545892757720,10.66,4.0,0.48
1,1545892757720,10.39,3.88,0.68
1,1545892757720,9.86,3.8,1.15
1,1545892757721,9.8,3.9,1.23
1,1545892757721,9.96,4.08,0.87
1,1545892757792,10.87,5.54,0.37
1,1545892757792,11.26,8.37,2.77
1,1545892757792,12.18,3.88,5.95
1,1545892757793,13.33,-2.81,7.5
1,1545892757793,13.04,-9.04,9.78
1,1545892757807,9.72,-11.83,11.62
1,1545892757807,9.66,-9.96,10.64
1,1545892757807,10.41,-6.58,9.14
1,1545892757867,10.91,-2.91,7.61
1,1545892757867,10.78,1.75,4.8
1,1545892757868,11.03,2.14,4.17
1,1545892757874,11.32,1.69,3.8
1,1545892757874,11.44,1.13,3.63
1,1545892757874,11.07,0.89,2.94
1,1545892757875,10.85,1.26,2.4
