1,1547719553869,-7.55,-0.89,-2.05
1,1547719553869,-6.87,-0.97,-1.56
1,1547719553875,-6.58,-0.82,-1.05
1,1547719553876,-6.15,-0.29,-0.8
1,1547719553876,-5.99,-0.09,-0.68
1,1547719553876,-5.99,0.01,-0.48
1,1547719553876,-5.91,-0.05,-0.39
1,1547719553877,-6.05,0.37,-0.35
1,1547719553945,-5.87,0.64,-0.15
1,1547719553946,-5.74,0.7,-0.13
1,1547719553947,-5.95,0.68,-0.31
1,1547719553948,-6.13,0.6,-0.13
1,1547719553948,-6.25,0.41,0.29
1,1547719553949,-6.36,-0.11,0.42
1,1547719553950,-6.52,-0.7,0.44
1,1547719553950,-6.62,-0.68,0.13
1,1547719554019,-7.14,-0.76,-0.21
1,1547719554019,-7.77,-0.54,-0.46
1,1547719554019,-8.18,0.05,-0.37
1,1547719554020,-8.43,0.52,-0.09
1,1547719554025,-8.39,0.64,-0.33
1,1547719554025,-8.16,0.74,-0.33
1,1547719554025,-7.94,0.52,-0.31
1,1547719554094,-8.0,0.11,-0.05
1,1547719554095,-8.3,-0.09,0.52
1,1547719554095,-8.43,0.35,0.35
1,1547719554108,-8.45,0.44,0.17
1,1547719554108,-8.43,0.03,0.03
1,1547719554109,-8.57,-0.13,-0.01
1,1547719554109,-8.86,0.41,0.17
1,1547719554109,-9.04,0.5,0.33
1,1547719554171,-9.43,0.41,0.58
1,1547719554172,-9.62,0.42,0.72
1,1547719554172,-9.9,0.15,0.6
1,1547719554172,-10.09,-0.09,0.8
1,1547719554173,-10.27,-0.05,0.8
1,1547719554173,-10.37,0.07,0.56
1,1547719554173,-10.54,-0.21,0.52
1,1547719554174,-10.7,-0.15,0.52
1,1547719554244,-10.66,-0.11,0.42
1,1547719554321,-10.68,-0.17,0.31
1,1547719554322,-10.93,-0.37,0.54
1,1547719554322,-11.13,-0.54,0.87
1,1547719554322,-11.17,-0.68,1.09
1,1547719554322,-11.11,-0.91,0.99
1,1547719554323,-11.01,-0.76,0.87
1,1547719554323,-10.93,-0.23,0.39
1,1547719554323,-11.11,0.13,0.35
1,1547719554395,-11.36,0.37,0.42
1,1547719554396,-12.79,0.11,0.93
1,1547719554397,-12.96,0.41,0.7
1,1547719554397,-13.2,0.46,0.78
1,1547719554397,-13.55,0.54,1.03
1,1547719554398,-13.9,0.83,0.99
1,1547719554398,-14.08,0.89,0.95
1,1547719554398,-14.37,0.66,1.23
1,1547719554471,-14.74,0.52,1.54
1,1547719554472,-15.01,0.62,1.75
1,1547719554472,-15.31,1.01,1.42
1,1547719554472,-15.44,0.99,1.36
1,1547719554473,-15.83,0.93,1.58
1,1547719554473,-16.25,0.72,1.89
1,1547719554473,-16.54,0.82,1.81
1,1547719554496,-16.64,0.68,1.62
1,1547719554544,-16.62,0.72,1.46
1,1547719554545,-16.56,0.89,1.58
1,1547719554546,-16.77,1.44,1.85
1,1547719554547,-16.73,1.44,1.77
1,1547719554562,-16.48,1.21,1.66
1,1547719554563,-16.32,0.89,1.62
1,1547719554563,-16.23,0.66,1.75
1,1547719554563,-16.11,0.54,1.91
1,1547719554622,-16.01,0.56,1.95
1,1547719554622,-15.85,0.56,1.85
1,1547719554622,-15.31,0.52,1.48
1,1547719554623,-15.09,0.7,1.42
1,1547719554623,-14.82,0.93,1.5
1,1547719554698,-14.53,0.95,1.66
1,1547719554698,-14.17,0.83,1.69
1,1547719554699,-13.67,0.91,1.79
1,1547719554699,-13.41,0.93,1.71
1,1547719554699,-13.18,0.6,1.6
1,1547719554770,-12.96,0.5,1.64
1,1547719554770,-12.55,0.54,1.54
1,1547719554770,-12.42,0.58,1.4
1,1547719554771,-12.36,0.56,1.58
1,1547719554771,-12.18,0.6,1.73
1,1547719554771,-12.1,0.58,1.71
1,1547719554772,-11.95,0.72,1.71
1,1547719554772,-11.81,0.8,1.77
1,1547719554845,-11.62,0.5,1.95
1,1547719554845,-11.21,0.19,1.6
1,1547719554846,-11.4,0.17,1.48
1,1547719554846,-11.28,0.44,1.42
1,1547719554846,-11.34,0.25,1.6
1,1547719554846,-11.34,0.29,1.85
1,1547719554847,-11.19,0.31,1.81
1,1547719554847,-10.78,-0.05,1.85
1,1547719554921,-10.76,-0.15,1.91
1,1547719554922,-10.76,0.15,1.71
1,1547719554922,-10.64,0.44,1.4
1,1547719554922,-10.21,0.56,1.28
1,1547719554922,-10.21,0.56,1.46
1,1547719554923,-10.09,0.39,1.66
1,1547719554923,-9.98,0.19,1.69
1,1547719554923,-9.72,0.01,1.5
1,1547719554996,-9.68,-0.07,1.44
1,1547719554997,-9.74,0.11,1.17
1,1547719554998,-9.7,0.27,0.93
1,1547719554998,-9.7,0.11,0.99
1,1547719554998,-9.31,-0.09,1.05
1,1547719555070,-9.04,0.11,0.89
1,1547719555071,-8.94,0.05,0.97
1,1547719555071,-8.76,-0.21,1.19
1,1547719555071,-8.24,-0.56,1.36
1,1547719555072,-8.12,-0.23,1.46
1,1547719555083,-7.89,-0.15,1.28
1,1547719555083,-7.57,-0.27,1.05
1,1547719555084,-7.4,-0.03,0.82
1,1547719555145,-7.3,-0.03,0.68
1,1547719555145,-7.03,-0.41,0.21
1,1547719555146,-6.87,-0.19,0.15
1,1547719555147,-6.67,0.17,0.29
1,1547719555169,-6.48,0.13,0.54
1,1547719555169,-5.78,-0.66,0.25
1,1547719555170,-5.58,-0.82,-0.01
1,1547719555170,-5.54,-0.91,-0.13
1,1547719555219,-5.56,-0.83,-0.17
1,1547719555219,-5.64,-0.41,-0.29
1,1547719555220,-5.83,0.09,-0.46
1,1547719555220,-5.87,0.39,-0.39
1,1547719555221,-5.87,0.33,-0.39
1,1547719555221,-5.8,0.11,-0.42
1,1547719555222,-5.91,-0.15,-0.15
1,1547719555222,-6.05,-0.44,0.19
1,1547719555296,-6.26,-0.83,0.31
1,1547719555297,-6.6,-1.09,-0.01
1,1547719555297,-7.36,-0.23,-0.54
1,1547719555297,-7.94,0.6,-0.6
1,1547719555297,-8.22,0.56,-0.39
1,1547719555373,-8.33,0.42,-0.21
1,1547719555373,-9.06,-0.37,0.56
1,1547719555374,-9.43,-0.41,0.66
1,1547719555375,-9.62,-0.13,0.35
1,1547719555375,-9.82,0.01,0.11
1,1547719555375,-10.21,0.07,-0.11
1,1547719555376,-10.5,0.23,-0.56
1,1547719555376,-10.8,0.13,-0.52
1,1547719555447,-10.99,-0.19,-0.33
1,1547719555449,-11.01,-0.44,-0.44
1,1547719555472,-10.93,-0.31,-0.41
1,1547719555473,-10.99,-0.15,-0.31
1,1547719555474,-11.01,0.0,-0.25
1,1547719555474,-10.83,-0.03,0.23
1,1547719555474,-10.64,0.01,0.27
1,1547719555475,-10.44,0.0,0.15
1,1547719555525,-10.21,-0.03,0.0
1,1547719555526,-10.07,-0.23,-0.27
1,1547719555526,-10.07,-0.23,-0.19
1,1547719555526,-10.07,-0.25,0.11
1,1547719555526,-10.01,-0.13,0.33
1,1547719555527,-9.96,0.07,0.31
