1,1545384641512,-0.7,-9.84,-4.92
1,1545384641513,-0.74,-9.8,-5.01
1,1545384641513,-0.8,-9.92,-4.88
1,1545384641513,-0.7,-9.92,-4.72
1,1545384641513,-0.64,-9.9,-4.57
1,1545384641513,-0.56,-9.88,-4.45
1,1545384641514,-0.6,-9.82,-4.45
1,1545384641514,-0.72,-9.76,-4.49
1,1545384641571,-0.7,-9.84,-4.57
1,1545384641572,-0.66,-9.92,-4.6
1,1545384641572,-0.66,-10.09,-4.53
1,1545384641588,-0.91,-10.56,-4.9
1,1545384641588,-0.95,-10.97,-5.5
1,1545384641589,-0.82,-11.5,-6.25
1,1545384641589,-0.35,-12.28,-7.32
1,1545384641589,1.3,-13.41,-8.65
1,1545384641646,2.26,-13.84,-8.37
1,1545384641647,3.08,-13.96,-7.48
1,1545384641647,4.02,-13.65,-6.25
1,1545384641655,4.53,-12.79,-5.5
1,1545384641656,5.44,-10.41,-5.31
1,1545384641656,6.91,-9.8,-5.15
1,1545384641656,6.13,-9.35,-4.1
1,1545384641725,5.6,-8.92,-3.47
1,1545384641725,6.46,-8.3,-3.49
1,1545384641726,7.18,-6.97,-3.14
1,1545384641726,7.4,-6.07,-2.89
1,1545384641726,7.12,-6.11,-2.51
1,1545384641726,5.93,-7.4,-1.75
1,1545384641727,5.5,-8.04,-1.52
1,1545384641727,5.42,-9.41,-1.42
1,1545384641797,5.37,-8.39,-1.21
1,1545384641797,5.11,-5.85,-2.38
1,1545384641797,4.72,-5.25,-2.57
1,1545384641806,4.39,-4.17,-2.63
1,1545384641807,4.12,-3.82,-2.67
1,1545384641807,3.92,-3.65,-2.73
1,1545384641807,4.78,-2.77,-3.08
1,1545384641872,5.39,-2.3,-3.35
1,1545384641872,5.83,-1.58,-3.73
1,1545384641872,5.91,-1.03,-4.51
1,1545384641873,6.4,-0.13,-4.64
1,1545384641891,7.14,0.37,-4.37
1,1545384641892,8.14,1.01,-3.59
1,1545384641892,9.9,1.44,-3.57
1,1545384641892,15.5,2.2,-2.98
1,1545384641947,21.23,6.36,-2.4
1,1545384641948,26.42,12.36,-1.52
1,1545384641948,30.56,20.48,-0.07
1,1545384641949,25.93,27.77,4.72
1,1545384641949,23.8,28.14,7.22
1,1545384641949,20.91,25.07,9.88
1,1545384641950,21.44,20.11,11.21
1,1545384641950,22.08,16.95,12.32
1,1545384642025,21.56,12.53,11.15
1,1545384642026,20.74,10.6,9.43
1,1545384642026,20.56,8.55,8.78
1,1545384642027,21.5,5.31,9.08
1,1545384642027,20.7,1.89,13.22
1,1545384642027,21.5,-0.15,12.16
1,1545384642027,19.1,-1.32,13.98
1,1545384642097,18.57,-3.3,13.96
1,1545384642097,18.33,-4.37,12.79
1,1545384642097,18.37,-3.92,12.48
1,1545384642098,18.63,-4.08,12.08
1,1545384642098,19.02,-4.35,11.5
1,1545384642109,20.39,-4.1,10.21
1,1545384642110,20.11,-3.78,9.62
1,1545384642110,19.43,-3.65,8.65
1,1545384642177,19.08,-3.33,8.49
1,1545384642177,19.06,-2.16,7.91
1,1545384642178,20.99,1.6,6.6
1,1545384642178,21.95,3.78,6.34
1,1545384642178,25.41,6.75,9.1
1,1545384642178,41.81,17.3,54.82
1,1545384642178,6.25,36.58,35.76
1,1545384642248,-1.36,22.89,20.41
1,1545384642249,0.6,10.68,12.2
1,1545384642250,6.32,1.07,9.04
1,1545384642251,9.19,-5.95,0.87
1,1545384642251,11.46,-9.25,2.81
1,1545384642251,12.07,-9.96,5.89
1,1545384642251,15.07,-8.49,5.6
1,1545384642252,18.16,-4.58,1.79
1,1545384642327,15.54,-2.36,1.01
1,1545384642328,12.55,-0.54,0.29
1,1545384642328,10.11,0.37,-0.17
1,1545384642328,8.71,0.54,0.19
1,1545384642328,7.44,0.05,0.91
1,1545384642329,7.12,-0.35,1.05
1,1545384642329,6.81,-0.46,1.28
1,1545384642329,6.54,-0.25,1.58
1,1545384642397,6.25,0.58,2.05
1,1545384642399,6.4,0.89,2.2
1,1545384642399,6.67,1.26,2.26
1,1545384642400,6.85,1.4,2.22
1,1545384642400,7.1,0.83,2.14
1,1545384642401,7.26,0.5,2.14
1,1545384642401,7.57,0.19,2.12
1,1545384642473,7.87,-2.2,2.24
1,1545384642478,10.19,-0.09,2.16
1,1545384642479,9.35,1.01,1.81
1,1545384642479,9.7,0.91,1.11
1,1545384642479,10.87,-0.11,1.69
1,1545384642479,11.91,-0.37,1.21
1,1545384642480,13.06,-0.35,0.35
1,1545384642480,13.18,-0.15,0.09
1,1545384642547,13.0,0.0,0.07
1,1545384642547,12.36,0.09,0.07
1,1545384642548,10.44,0.03,0.01
1,1545384642549,9.64,-0.07,-0.01
1,1545384642550,9.04,-0.19,0.0
1,1545384642550,8.82,-0.25,0.19
1,1545384642630,8.2,-0.25,0.21
1,1545384642630,7.89,-0.11,0.37
1,1545384642630,7.69,0.05,0.52
1,1545384642631,7.5,0.23,0.52
1,1545384642631,7.81,0.74,0.37
1,1545384642631,7.98,1.36,0.25
1,1545384642631,8.41,2.18,-0.07
1,1545384642631,7.73,2.65,-0.44
1,1545384642697,7.83,3.06,-0.6
1,1545384642697,9.02,3.69,-0.46
1,1545384642697,9.23,3.82,-0.41
1,1545384642698,9.37,3.88,-0.31
1,1545384642715,9.53,4.0,-0.41
1,1545384642716,9.25,3.92,-0.58
1,1545384642716,9.58,3.88,-0.64
1,1545384642716,9.37,3.37,-0.76
1,1545384642772,9.37,2.89,-0.62
1,1545384642772,9.9,1.93,-0.27
1,1545384642772,10.13,1.54,0.0
1,1545384642781,10.11,1.26,0.29
1,1545384642781,9.94,1.09,0.6
1,1545384642781,9.58,0.62,1.4
1,1545384642782,9.51,0.54,1.81
1,1545384642782,9.49,0.41,2.26
1,1545384642847,9.47,0.17,2.36
1,1545384642847,9.43,-0.11,2.51
1,1545384642847,8.82,-0.82,2.5
1,1545384642848,8.43,-1.13,2.65
1,1545384642848,8.24,-1.5,2.65
1,1545384642866,8.08,-1.95,2.48
1,1545384642867,8.28,-2.01,1.99
1,1545384642867,8.47,-1.73,1.69
1,1545384642932,8.63,-1.4,1.67
1,1545384642933,8.82,-0.89,1.85
1,1545384642933,10.39,0.03,1.52
1,1545384642933,11.13,0.48,1.62
1,1545384642934,15.87,0.91,5.97
1,1545384642934,15.27,1.44,12.48
1,1545384642934,12.98,2.44,27.46
1,1545384642998,9.53,2.42,21.95
1,1545384643000,10.01,4.55,16.46
1,1545384643000,11.64,6.34,11.5
1,1545384643001,11.97,5.27,7.57
1,1545384643001,9.7,-0.62,3.8
1,1545384643002,9.96,-2.55,3.28
1,1545384643002,10.15,-3.26,3.08
1,1545384643002,10.35,-3.04,2.71
1,1545384643099,9.17,-2.22,2.36
1,1545384643100,8.69,-1.89,2.3
1,1545384643100,8.06,-1.54,2.08
1,1545384643100,7.73,-1.07,1.58
1,1545384643100,8.14,-0.48,0.8
1,1545384643100,8.16,-0.54,0.52
1,1545384643101,8.06,-0.48,0.41
1,1545384643101,7.92,-0.35,0.37
1,1545384643147,7.73,0.13,0.27
1,1545384643148,7.92,0.35,0.13
1,1545384643148,8.37,0.48,0.09
1,1545384643148,8.88,0.52,0.15
1,1545384643149,10.29,0.56,0.66
1,1545384643149,9.45,0.6,1.11
1,1545384643150,10.03,0.91,1.34
1,1545384643234,9.96,1.48,1.77
1,1545384643234,9.78,1.97,2.07
1,1545384643235,9.19,2.85,2.36
1,1545384643235,8.71,3.04,2.38
1,1545384643235,8.2,3.14,2.32
1,1545384643235,7.98,3.24,2.18
1,1545384643235,7.89,3.65,1.46
1,1545384643236,8.2,3.92,1.21
1,1545384643296,8.24,3.92,0.95
1,1545384643297,8.26,3.63,0.72
1,1545384643297,8.94,2.51,0.52
1,1545384643299,9.49,1.81,0.68
1,1545384643300,10.17,1.26,0.83
1,1545384643300,10.62,1.07,1.03
1,1545384643300,11.21,0.78,1.6
1,1545384643374,11.32,0.62,1.87
1,1545384643375,11.4,0.54,2.07
1,1545384643375,11.46,0.39,2.26
1,1545384643375,11.5,0.05,2.3
1,1545384643376,11.19,-0.82,2.32
1,1545384643376,10.74,-1.28,2.32
